BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION,SETTLEPRICE,SWAPRATE,WAPRICE,CHANGE,QTY,NUMTRADES,SHORTNAME,ASSETCODE,SECID_REQUESTED
RFUD,2026-02-19,MMH7,3091.15,3091.15,3091.15,3091.15,24361920.0,30911.5,1.0,792,3076.0,0.0,3091.15,1.01,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-02-20,MMH7,3132.15,3132.15,3132.15,3132.15,24675552.0,31321.5,1.0,792,3115.6,0.0,3132.15,1.33,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-02-24,MMH7,3070.95,3070.95,3070.95,3070.95,24321924.0,30709.5,1.0,792,3070.95,0.0,3070.95,-1.95,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-02-25,MMH7,,,,,24498144.0,,,792,3093.2,0.0,,,,0,MXI-3.27,MXI,MMH7
RFUD,2026-02-26,MMH7,3093.15,3093.15,3093.15,3093.15,24374196.0,30931.5,1.0,792,3077.55,0.0,3093.15,,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-02-27,MMH7,,,,,24698916.0,,,792,3118.55,0.0,,,,0,MXI-3.27,MXI,MMH7
RFUD,2026-03-02,MMH7,3093.2,3066.1,3136.55,3066.1,24349380.0,154280.5,5.0,790,3082.2,0.0,3085.61,,2.0,4,MXI-3.27,MXI,MMH7
RFUD,2026-03-03,MMH7,,,,,24325285.0,,,790,3079.15,0.0,,,,0,MXI-3.27,MXI,MMH7
RFUD,2026-03-04,MMH7,3094.6,3072.95,3105.0,3072.95,24646663.0,433039.5,14.0,802,3073.15,0.0,3093.14,,1.0,9,MXI-3.27,MXI,MMH7
RFUD,2026-03-05,MMH7,3099.55,3099.0,3100.0,3099.0,24915960.0,247962.0,8.0,804,3099.0,0.0,3099.53,0.85,2.0,6,MXI-3.27,MXI,MMH7
RFUD,2026-03-06,MMH7,3119.0,3119.0,3120.0,3120.0,25393544.0,187190.0,6.0,814,3119.6,0.0,3119.83,0.68,2.0,4,MXI-3.27,MXI,MMH7
RFUD,2026-03-09,MMH7,3118.6,3094.0,3150.0,3137.9,25372158.0,435767.0,14.0,812,3124.65,0.0,3112.62,0.57,1.0,13,MXI-3.27,MXI,MMH7
RFUD,2026-03-10,MMH7,3098.7,3098.7,3108.35,3108.0,25062140.0,155314.0,5.0,808,3101.75,0.0,3106.28,-0.95,1.0,5,MXI-3.27,MXI,MMH7
RFUD,2026-03-11,MMH7,3103.85,3103.85,3103.85,3103.85,25128800.0,31038.5,1.0,808,3110.0,0.0,3103.85,-0.13,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-03-12,MMH7,,,,,25127588.0,,,808,3109.85,0.0,,,,0,MXI-3.27,MXI,MMH7
RFUD,2026-03-13,MMH7,3149.35,3139.0,3149.35,3139.0,25174780.0,188512.5,6.0,802,3139.0,0.0,3141.88,,2.0,5,MXI-3.27,MXI,MMH7
RFUD,2026-03-16,MMH7,3100.0,3081.8,3186.55,3081.8,25045002.0,995670.0,32.0,804,3115.05,0.0,3111.47,-1.82,1.0,23,MXI-3.27,MXI,MMH7
RFUD,2026-03-17,MMH7,3090.0,3090.0,3151.55,3098.6,24850772.0,341990.0,11.0,802,3098.6,0.0,3109.0,0.55,1.0,9,MXI-3.27,MXI,MMH7
RFUD,2026-03-18,MMH7,3095.65,3095.6,3152.2,3111.8,25018872.0,653671.0,21.0,804,3111.8,0.0,3112.72,0.43,1.0,18,MXI-3.27,MXI,MMH7
RFUD,2026-03-19,MMH7,3143.65,3136.8,3179.95,3160.95,25527555.0,1042849.5,33.0,810,3151.55,0.0,3160.15,1.58,5.0,24,MXI-3.27,MXI,MMH7
RFUD,2026-03-20,MMH7,3153.3,3122.2,3180.9,3132.05,25792024.0,472735.5,15.0,824,3130.1,0.0,3151.57,-0.91,1.0,12,MXI-3.27,MXI,MMH7
RFUD,2026-03-23,MMH7,3119.45,3050.5,3140.65,3111.75,26512200.0,1398965.0,45.0,858,3090.0,0.0,3108.81,-0.65,1.0,35,MXI-3.27,MXI,MMH7
RFUD,2026-03-24,MMH7,0.0,0.0,0.0,0.0,26740857.0,0.0,0.0,858,3116.65,0.0,0.0,0.0,0.0,0,MXI-3.27,MXI,MMH7
RFUD,2026-03-25,MMH7,3101.85,3101.85,3101.85,3101.85,26552692.0,31018.5,1.0,856,3101.95,0.0,3101.85,0.0,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-03-26,MMH7,3111.15,3076.25,3111.15,3076.5,26581494.0,277916.0,9.0,862,3083.7,0.0,3087.96,-0.82,1.0,9,MXI-3.27,MXI,MMH7
RFUD,2026-03-27,MMH7,3065.15,3044.0,3074.2,3050.0,26361040.0,183340.0,6.0,866,3044.0,0.0,3055.67,-0.86,1.0,6,MXI-3.27,MXI,MMH7
RFUD,2026-03-30,MMH7,3050.0,3050.0,3086.2,3086.2,26710305.0,214814.0,7.0,870,3070.15,0.0,3068.77,1.19,1.0,7,MXI-3.27,MXI,MMH7
RFUD,2026-03-31,MMH7,3068.0,3039.25,3070.1,3054.3,26623830.0,731830.0,24.0,876,3039.25,0.0,3049.29,-1.03,4.0,16,MXI-3.27,MXI,MMH7
RFUD,2026-04-01,MMH7,3044.6,3044.6,3050.25,3045.25,26615485.0,121858.5,4.0,874,3045.25,0.0,3046.46,-0.3,1.0,4,MXI-3.27,MXI,MMH7
RFUD,2026-04-02,MMH7,3054.0,3040.1,3054.0,3040.1,26752880.0,152144.0,5.0,880,3040.1,0.0,3042.88,-0.17,1.0,5,MXI-3.27,MXI,MMH7
RFUD,2026-04-03,MMH7,3046.2,3014.9,3046.2,3029.75,26840927.0,242606.5,8.0,886,3029.45,0.0,3032.58,-0.34,1.0,8,MXI-3.27,MXI,MMH7
RFUD,2026-04-06,MMH7,3026.15,3021.9,3051.0,3040.25,26970840.0,394230.5,13.0,884,3051.0,0.0,3032.54,0.35,1.0,9,MXI-3.27,MXI,MMH7
RFUD,2026-04-07,MMH7,3034.9,3024.35,3054.85,3029.9,26613440.0,516751.0,17.0,872,3052.0,0.0,3039.71,-0.34,1.0,16,MXI-3.27,MXI,MMH7
RFUD,2026-04-08,MMH7,3027.0,2996.9,3030.2,3017.25,26420240.0,391492.5,13.0,880,3002.3,0.0,3011.48,-0.42,1.0,12,MXI-3.27,MXI,MMH7
RFUD,2026-04-09,MMH7,2990.4,2977.2,2996.25,2977.2,26242981.0,388360.0,13.0,878,2988.95,0.0,2987.38,-1.33,2.0,12,MXI-3.27,MXI,MMH7
RFUD,2026-04-10,MMH7,2984.15,2975.0,2987.2,2975.0,26578924.0,208751.5,7.0,892,2979.7,0.0,2982.16,-0.07,1.0,7,MXI-3.27,MXI,MMH7
RFUD,2026-04-13,MMH7,2973.55,2964.25,2973.55,2973.2,26494184.0,386319.0,13.0,892,2970.2,0.0,2971.68,-0.06,1.0,9,MXI-3.27,MXI,MMH7
RFUD,2026-04-14,MMH7,2972.2,2960.55,2984.0,2983.95,26676960.0,237929.5,8.0,894,2984.0,0.0,2974.12,0.36,1.0,8,MXI-3.27,MXI,MMH7
RFUD,2026-04-15,MMH7,2974.0,2974.0,2984.0,2984.0,26676960.0,59580.0,2.0,894,2984.0,0.0,2979.0,0.0,1.0,2,MXI-3.27,MXI,MMH7
RFUD,2026-04-16,MMH7,0.0,0.0,0.0,0.0,26583537.0,0.0,0.0,894,2973.55,0.0,0.0,0.0,0.0,0,MXI-3.27,MXI,MMH7
RFUD,2026-04-17,MMH7,2990.0,2955.0,2990.0,2964.9,26921292.0,326250.5,11.0,908,2964.9,0.0,2965.91,0.0,1.0,10,MXI-3.27,MXI,MMH7
RFUD,2026-04-20,MMH7,2975.05,2949.35,2988.2,2983.6,26947701.0,503891.5,17.0,902,2987.55,0.0,2964.07,0.63,1.0,16,MXI-3.27,MXI,MMH7
RFUD,2026-04-21,MMH7,2974.85,2974.85,2984.95,2976.05,27043647.0,89358.5,3.0,906,2984.95,0.0,2978.62,-0.25,1.0,3,MXI-3.27,MXI,MMH7
RFUD,2026-04-22,MMH7,2971.2,2966.5,2984.75,2981.45,27220920.0,267607.5,9.0,912,2984.75,0.0,2973.42,0.18,1.0,7,MXI-3.27,MXI,MMH7
RFUD,2026-04-23,MMH7,2983.5,2980.0,2990.2,2980.0,27402300.0,388038.5,13.0,918,2985.0,0.0,2984.91,-0.05,1.0,11,MXI-3.27,MXI,MMH7
RFUD,2026-04-24,MMH7,2970.3,2937.05,2974.55,2937.05,27450260.0,1034410.5,35.0,934,2939.0,0.0,2955.46,-1.44,1.0,19,MXI-3.27,MXI,MMH7
RFUD,2026-04-27,MMH7,2944.1,2936.1,2953.75,2942.4,27187776.0,323860.0,11.0,924,2942.4,0.0,2944.18,0.18,1.0,11,MXI-3.27,MXI,MMH7
RFUD,2026-04-28,MMH7,2924.25,2906.7,2924.25,2906.7,26741640.0,320633.0,11.0,920,2906.7,0.0,2914.85,-1.21,1.0,10,MXI-3.27,MXI,MMH7
RFUD,2026-04-29,MMH7,2908.15,2852.15,2908.15,2852.15,26903520.0,1007524.0,35.0,942,2856.0,0.0,2878.64,-1.88,1.0,25,MXI-3.27,MXI,MMH7
RFUD,2026-04-30,MMH7,2860.0,2847.4,2880.0,2880.0,27200811.0,744452.0,26.0,946,2875.35,0.0,2863.28,0.98,2.0,20,MXI-3.27,MXI,MMH7
RFUD,2026-05-04,MMH7,2876.6,2848.65,2900.0,2865.9,32374500.0,5318380.0,185.0,1130,2865.0,0.0,2874.8,-0.49,1.0,100,MXI-3.27,MXI,MMH7
RFUD,2026-05-05,MMH7,2869.9,2840.0,2874.3,2870.85,33395240.0,1030241.5,36.0,1160,2878.9,0.0,2861.78,0.17,1.0,29,MXI-3.27,MXI,MMH7
RFUD,2026-05-06,MMH7,2869.15,2837.6,2890.5,2860.9,33228100.0,1459068.0,51.0,1150,2889.4,0.0,2860.92,-0.35,3.0,25,MXI-3.27,MXI,MMH7
RFUD,2026-05-07,MMH7,2859.9,2859.25,2874.55,2863.7,32988096.0,114574.0,4.0,1152,2863.55,0.0,2864.35,0.1,1.0,4,MXI-3.27,MXI,MMH7
RFUD,2026-05-08,MMH7,2855.0,2838.55,2855.0,2845.0,32836180.0,170607.5,6.0,1156,2840.5,0.0,2843.46,-0.65,1.0,6,MXI-3.27,MXI,MMH7
RFUD,2026-05-11,MMH7,2878.45,2878.45,2878.45,2878.45,33408300.0,28784.5,1.0,1158,2885.0,0.0,2878.45,1.18,1.0,1,MXI-3.27,MXI,MMH7
RFUD,2026-05-12,MMH7,2916.85,2909.1,2926.05,2915.15,33491752.0,467156.5,16.0,1148,2917.4,0.0,2919.73,1.28,1.0,11,MXI-3.27,MXI,MMH7
RFUD,2026-05-13,MMH7,0.0,0.0,0.0,0.0,33636400.0,0.0,0.0,1148,2930.0,0.0,0.0,0.0,0.0,0,MXI-3.27,MXI,MMH7
RFUD,2026-05-14,MMH7,2890.5,2866.0,2892.85,2892.85,33043770.0,259324.0,9.0,1142,2893.5,0.0,2881.38,0.0,1.0,8,MXI-3.27,MXI,MMH7
RFUD,2026-05-15,MMH7,2880.45,2860.95,2884.6,2873.85,33980136.0,863926.5,30.0,1182,2874.8,0.0,2879.76,-0.66,1.0,24,MXI-3.27,MXI,MMH7
RFUD,2026-05-18,MMH7,2871.0,2860.0,2904.0,2872.4,35015286.0,1093397.5,38.0,1212,2889.05,0.0,2877.36,-0.05,1.0,31,MXI-3.27,MXI,MMH7
RFUD,2026-05-19,MMH7,2885.5,2862.05,2885.5,2878.45,35046123.0,374026.5,13.0,1218,2877.35,0.0,2877.13,0.21,6.0,8,MXI-3.27,MXI,MMH7
RFUD,2026-05-20,MMH7,2860.7,2855.0,2865.5,2855.1,34962642.0,285968.0,10.0,1222,2861.1,0.0,2859.68,-0.81,1.0,10,MXI-3.27,MXI,MMH7
RFUD,2026-05-21,MMH7,2855.8,2845.0,2891.9,2889.15,35831700.0,774425.0,27.0,1242,2885.0,0.0,2868.24,1.19,1.0,23,MXI-3.27,MXI,MMH7
RFUD,2026-05-22,MMH7,2882.7,2854.7,2882.7,2854.7,35683750.0,314687.0,11.0,1250,2854.7,0.0,2860.79,-1.19,1.0,11,MXI-3.27,MXI,MMH7
RFUD,2026-05-25,MMH7,2849.0,2816.0,2850.45,2828.0,38008348.0,2402924.0,85.0,1346,2823.8,0.0,2826.97,-0.94,3.0,51,MXI-3.27,MXI,MMH7
RFUD,2026-05-26,MMH7,2823.0,2800.0,2823.0,2804.75,40647783.0,1855663.0,66.0,1446,2811.05,0.0,2811.61,-0.82,1.0,44,MXI-3.27,MXI,MMH7
RFUD,2026-05-27,MMH7,2804.75,2804.6,2813.0,2813.0,40675980.0,308659.5,11.0,1446,2813.0,0.0,2806.0,0.29,1.0,11,MXI-3.27,MXI,MMH7
RFUD,2026-03-06,MMH8,,,,,0.0,,,0,3388.25,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-09,MMH8,,,,,0.0,,,0,3367.6,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-10,MMH8,,,,,0.0,,,0,3327.95,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-11,MMH8,,,,,0.0,,,0,3341.25,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-12,MMH8,,,,,0.0,,,0,3362.05,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-13,MMH8,,,,,0.0,,,0,3371.6,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-16,MMH8,,,,,0.0,,,0,3356.4,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-17,MMH8,,,,,0.0,,,0,3357.95,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-18,MMH8,,,,,0.0,,,0,3402.25,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-19,MMH8,,,,,0.0,,,0,3403.5,0.0,,,,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-20,MMH8,3389.75,3382.15,3389.75,3382.15,0.0,67719.0,2.0,0,3382.15,0.0,3385.95,,1.0,2,MXI-3.28,MXI,MMH8
RFUD,2026-03-23,MMH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3343.4,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-24,MMH8,3334.8,3334.8,3334.8,3334.8,68252.0,33348.0,1.0,2,3412.6,0.0,3334.8,0.0,1.0,1,MXI-3.28,MXI,MMH8
RFUD,2026-03-25,MMH8,3355.45,3341.85,3355.45,3343.0,204303.0,100403.0,3.0,6,3405.05,0.0,3346.77,0.25,1.0,3,MXI-3.28,MXI,MMH8
RFUD,2026-03-26,MMH8,3352.15,3328.15,3352.15,3328.15,134194.0,66803.0,2.0,4,3354.85,0.0,3340.15,-0.44,1.0,2,MXI-3.28,MXI,MMH8
RFUD,2026-03-27,MMH8,3330.65,3302.5,3330.65,3320.0,199398.0,132830.0,4.0,6,3323.3,0.0,3320.75,-0.25,1.0,4,MXI-3.28,MXI,MMH8
RFUD,2026-03-30,MMH8,0.0,0.0,0.0,0.0,199899.0,0.0,0.0,6,3331.65,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-03-31,MMH8,0.0,0.0,0.0,0.0,198342.0,0.0,0.0,6,3305.7,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-01,MMH8,0.0,0.0,0.0,0.0,198384.0,0.0,0.0,6,3306.4,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-02,MMH8,0.0,0.0,0.0,0.0,198114.0,0.0,0.0,6,3301.9,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-03,MMH8,0.0,0.0,0.0,0.0,198624.0,0.0,0.0,6,3310.4,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-06,MMH8,0.0,0.0,0.0,0.0,199182.0,0.0,0.0,6,3319.7,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-07,MMH8,0.0,0.0,0.0,0.0,201870.0,0.0,0.0,6,3364.5,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-08,MMH8,0.0,0.0,0.0,0.0,197667.0,0.0,0.0,6,3294.45,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-09,MMH8,0.0,0.0,0.0,0.0,195246.0,0.0,0.0,6,3254.1,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-10,MMH8,0.0,0.0,0.0,0.0,194604.0,0.0,0.0,6,3243.4,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-13,MMH8,0.0,0.0,0.0,0.0,194610.0,0.0,0.0,6,3243.5,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-14,MMH8,0.0,0.0,0.0,0.0,194133.0,0.0,0.0,6,3235.55,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-15,MMH8,0.0,0.0,0.0,0.0,195354.0,0.0,0.0,6,3255.9,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-16,MMH8,0.0,0.0,0.0,0.0,194166.0,0.0,0.0,6,3236.1,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-17,MMH8,0.0,0.0,0.0,0.0,192561.0,0.0,0.0,6,3209.35,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-20,MMH8,0.0,0.0,0.0,0.0,194949.0,0.0,0.0,6,3249.15,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-21,MMH8,3232.55,3122.0,3262.7,3220.9,259860.0,449482.5,14.0,8,3248.25,0.0,3210.59,0.0,1.0,12,MXI-3.28,MXI,MMH8
RFUD,2026-04-22,MMH8,0.0,0.0,0.0,0.0,260920.0,0.0,0.0,8,3261.5,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-23,MMH8,0.0,0.0,0.0,0.0,261380.0,0.0,0.0,8,3267.25,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-24,MMH8,3236.8,3205.15,3236.8,3205.15,320515.0,96547.5,3.0,10,3205.15,0.0,3218.25,0.0,1.0,3,MXI-3.28,MXI,MMH8
RFUD,2026-04-27,MMH8,0.0,0.0,0.0,0.0,321410.0,0.0,0.0,10,3214.1,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-28,MMH8,0.0,0.0,0.0,0.0,318010.0,0.0,0.0,10,3180.1,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-29,MMH8,0.0,0.0,0.0,0.0,310310.0,0.0,0.0,10,3103.1,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-04-30,MMH8,0.0,0.0,0.0,0.0,312655.0,0.0,0.0,10,3126.55,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-04,MMH8,0.0,0.0,0.0,0.0,315180.0,0.0,0.0,10,3151.8,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-05,MMH8,3110.8,3110.8,3187.15,3187.15,444948.0,94837.5,3.0,14,3178.2,0.0,3161.25,0.0,1.0,3,MXI-3.28,MXI,MMH8
RFUD,2026-05-06,MMH8,3139.7,3139.7,3139.7,3139.7,502352.0,31397.0,1.0,16,3139.7,0.0,3139.7,-1.49,1.0,1,MXI-3.28,MXI,MMH8
RFUD,2026-05-07,MMH8,0.0,0.0,0.0,0.0,501136.0,0.0,0.0,16,3132.1,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-08,MMH8,3052.25,3052.25,3052.25,3052.25,432705.0,61045.0,2.0,14,3090.75,0.0,3052.25,0.0,1.0,2,MXI-3.28,MXI,MMH8
RFUD,2026-05-11,MMH8,3155.0,3155.0,3198.35,3198.35,447769.0,63533.5,2.0,14,3198.35,0.0,3176.68,4.79,1.0,2,MXI-3.28,MXI,MMH8
RFUD,2026-05-12,MMH8,3168.1,3168.1,3168.1,3168.1,380514.0,31681.0,1.0,12,3170.95,0.0,3168.1,-0.95,1.0,1,MXI-3.28,MXI,MMH8
RFUD,2026-05-13,MMH8,0.0,0.0,0.0,0.0,385116.0,0.0,0.0,12,3209.3,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-14,MMH8,3157.5,3157.5,3157.5,3157.5,445151.0,31575.0,1.0,14,3179.65,0.0,3157.5,0.0,1.0,1,MXI-3.28,MXI,MMH8
RFUD,2026-05-15,MMH8,0.0,0.0,0.0,0.0,443107.0,0.0,0.0,14,3165.05,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-18,MMH8,0.0,0.0,0.0,0.0,447335.0,0.0,0.0,14,3195.25,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-19,MMH8,0.0,0.0,0.0,0.0,444269.0,0.0,0.0,14,3173.35,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-20,MMH8,0.0,0.0,0.0,0.0,439782.0,0.0,0.0,14,3141.3,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-21,MMH8,0.0,0.0,0.0,0.0,444409.0,0.0,0.0,14,3174.35,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-22,MMH8,0.0,0.0,0.0,0.0,436751.0,0.0,0.0,14,3119.65,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-25,MMH8,3122.4,3108.45,3210.4,3210.4,577872.0,125497.0,4.0,18,3210.4,0.0,3137.43,0.0,1.0,4,MXI-3.28,MXI,MMH8
RFUD,2026-05-26,MMH8,0.0,0.0,0.0,0.0,565200.0,0.0,0.0,18,3140.0,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2026-05-27,MMH8,0.0,0.0,0.0,0.0,558765.0,0.0,0.0,18,3104.25,0.0,0.0,0.0,0.0,0,MXI-3.28,MXI,MMH8
RFUD,2024-01-03,MMM6,,,,,1060865.0,,,26,4080.25,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-04,MMM6,,,,,1057862.0,,,26,4068.7,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-05,MMM6,,,,,1020175.0,,,26,3923.75,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-08,MMM6,,,,,1024595.0,,,26,3940.75,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-09,MMM6,,,,,1020942.0,,,26,3926.7,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-10,MMM6,,,,,1018771.0,,,26,3918.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-11,MMM6,,,,,1021644.0,,,26,3929.4,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-12,MMM6,,,,,1039636.0,,,26,3998.6,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-15,MMM6,,,,,1038830.0,,,26,3995.5,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-16,MMM6,,,,,1037400.0,,,26,3990.0,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-17,MMM6,,,,,1039662.0,,,26,3998.7,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-18,MMM6,3950.0,3950.0,3975.0,3975.0,874500.0,79250.0,2.0,22,3975.0,0.0,3962.5,,1.0,2,MXI-6.26,MXI,MMM6
RFUD,2024-01-19,MMM6,3975.0,3975.0,3975.0,3975.0,795000.0,39750.0,1.0,20,3975.0,0.0,3975.0,0.0,1.0,1,MXI-6.26,MXI,MMM6
RFUD,2024-01-22,MMM6,,,,,795590.0,,,20,3977.95,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-23,MMM6,,,,,799320.0,,,20,3996.6,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-24,MMM6,3950.0,3950.0,3950.05,3950.05,790010.0,79000.5,2.0,20,3950.05,0.0,3950.03,,1.0,2,MXI-6.26,MXI,MMM6
RFUD,2024-01-25,MMM6,4036.15,4036.15,4036.15,4036.15,799360.0,40361.5,1.0,20,3996.8,0.0,4036.15,2.18,1.0,1,MXI-6.26,MXI,MMM6
RFUD,2024-01-26,MMM6,3706.15,3649.4,3706.15,3649.4,860563.0,146547.0,4.0,22,3911.65,0.0,3663.68,-9.58,1.0,4,MXI-6.26,MXI,MMM6
RFUD,2024-01-29,MMM6,,,,,862477.0,,,22,3920.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-30,MMM6,,,,,863500.0,,,22,3925.0,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-01-31,MMM6,,,,,867559.0,,,22,3943.45,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-01,MMM6,3948.05,3948.05,3948.05,3948.05,868571.0,39480.5,1.0,22,3948.05,0.0,3948.05,,1.0,1,MXI-6.26,MXI,MMM6
RFUD,2024-02-02,MMM6,,,,,870573.0,,,22,3957.15,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-05,MMM6,,,,,869264.0,,,22,3951.2,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-06,MMM6,,,,,870617.0,,,22,3957.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-07,MMM6,,,,,869077.0,,,22,3950.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-08,MMM6,,,,,865755.0,,,22,3935.25,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-09,MMM6,,,,,869297.0,,,22,3951.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-12,MMM6,,,,,871992.0,,,22,3963.6,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-13,MMM6,,,,,863368.0,,,22,3924.4,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-14,MMM6,,,,,860442.0,,,22,3911.1,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-15,MMM6,,,,,865205.0,,,22,3932.75,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-16,MMM6,,,,,864490.0,,,22,3929.5,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-19,MMM6,,,,,864897.0,,,22,3931.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-20,MMM6,,,,,862037.0,,,22,3918.35,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-21,MMM6,,,,,856251.0,,,22,3892.05,0.0,,,,0,MXI-6.26,MXI,MMM6
RFUD,2024-02-22,MMM6,3891.25,3777.7,3894.3,3777.7,940464.0,115632.5,3.0,24,3918.6,0.0,3854.42,,1.0,3,MXI-6.26,MXI,MMM6
RFUD,2024-02-26,MMM6,3994.9,3807.15,4014.5,3810.4,959664.0,236201.5,6.0,24,3998.6,0.0,3936.69,0.87,1.0,6,MXI-6.26,MXI,MMM6
