open,close,high,low,value,volume,begin,end
3090.39,3094.72,3098.69,3080.92,46286441430.6,0,2023-12-26 00:00:00,2023-12-26 23:59:59
3100.99,3097.49,3112.19,3097.31,50134780900.32,0,2023-12-27 00:00:00,2023-12-27 23:59:59
3099.56,3101.99,3101.99,3081.98,50308124032.2,0,2023-12-28 00:00:00,2023-12-28 23:59:59
3092.66,3099.11,3102.08,3086.26,33360963641.32,0,2023-12-29 00:00:00,2023-12-29 23:59:59
3099.78,3130.23,3132.76,3099.1,25999773751.67,0,2024-01-03 00:00:00,2024-01-03 23:59:59
3140.66,3136.07,3144.25,3133.93,22880636623.45,0,2024-01-04 00:00:00,2024-01-04 23:59:59
3138.27,3136.37,3142.8,3128.16,20822444164.74,0,2024-01-05 00:00:00,2024-01-05 23:59:59
3140.12,3158.58,3158.82,3139.37,35541931860.41,0,2024-01-08 00:00:00,2024-01-08 23:59:59
3156.17,3155.55,3158.72,3143.03,49269572379.41,0,2024-01-09 00:00:00,2024-01-09 23:59:59
3158.35,3164.7,3174.28,3156.44,42849987789.07,0,2024-01-10 00:00:00,2024-01-10 23:59:59
3158.3,3181.25,3181.25,3148.5,75731238106.29,0,2024-01-11 00:00:00,2024-01-11 23:59:59
3182.5,3185.22,3196.98,3176.09,54148316321.9,0,2024-01-12 00:00:00,2024-01-12 23:59:59
3190.62,3184.88,3200.78,3176.73,50735907185.46,0,2024-01-15 00:00:00,2024-01-15 23:59:59
3186.77,3179.45,3187.14,3162.98,50278982619.43,0,2024-01-16 00:00:00,2024-01-16 23:59:59
3174.87,3185.23,3189.26,3169.99,47074341522.51,0,2024-01-17 00:00:00,2024-01-17 23:59:59
3188.71,3178.85,3193.54,3176.72,43119055602.56,0,2024-01-18 00:00:00,2024-01-18 23:59:59
3176.13,3166.37,3179.21,3154.46,45854909733.92,0,2024-01-19 00:00:00,2024-01-19 23:59:59
3161.44,3172.15,3179.11,3157.37,42130512576.53,0,2024-01-22 00:00:00,2024-01-22 23:59:59
3176.19,3175.74,3179.75,3166.66,45044845848.28,0,2024-01-23 00:00:00,2024-01-23 23:59:59
3176.59,3162.41,3183.7,3152.96,46503277369.16,0,2024-01-24 00:00:00,2024-01-24 23:59:59
3163.36,3157.74,3166.95,3143.89,45461201946.99,0,2024-01-25 00:00:00,2024-01-25 23:59:59
3164.55,3163.21,3171.95,3157.76,45979583256.1,0,2024-01-26 00:00:00,2024-01-26 23:59:59
3169.57,3176.61,3184.15,3169.57,46667512330.43,0,2024-01-29 00:00:00,2024-01-29 23:59:59
3181.75,3196.08,3196.15,3178.82,71884614820.82,0,2024-01-30 00:00:00,2024-01-30 23:59:59
3201.48,3214.19,3219.41,3198.83,62393378068.08,0,2024-01-31 00:00:00,2024-01-31 23:59:59
3220.43,3229.89,3233.21,3220.38,56072080314.88,0,2024-02-01 00:00:00,2024-02-01 23:59:59
3229.48,3226.35,3232.35,3215.0,58221436623.55,0,2024-02-02 00:00:00,2024-02-02 23:59:59
3218.91,3226.79,3232.38,3218.91,79772720557.48,0,2024-02-05 00:00:00,2024-02-05 23:59:59
3234.44,3238.4,3238.4,3228.78,47381481665.38,0,2024-02-06 00:00:00,2024-02-06 23:59:59
3240.57,3256.58,3259.24,3240.16,71996364667.13,0,2024-02-07 00:00:00,2024-02-07 23:59:59
3261.18,3241.81,3266.45,3236.79,93017428633.36,0,2024-02-08 00:00:00,2024-02-08 23:59:59
3231.3,3242.38,3242.38,3219.56,49774764900.27,0,2024-02-09 00:00:00,2024-02-09 23:59:59
3241.57,3248.5,3248.5,3227.7,53148275940.8,0,2024-02-12 00:00:00,2024-02-12 23:59:59
3250.3,3254.6,3259.69,3245.02,61252409706.73,0,2024-02-13 00:00:00,2024-02-13 23:59:59
3261.52,3258.14,3267.88,3251.76,61011261936.57,0,2024-02-14 00:00:00,2024-02-14 23:59:59
3249.78,3265.63,3265.83,3238.83,59605264673.06,0,2024-02-15 00:00:00,2024-02-15 23:59:59
3269.84,3242.48,3275.23,3236.42,75952339426.53,0,2024-02-16 00:00:00,2024-02-16 23:59:59
3247.46,3244.56,3253.02,3234.1,53050781619.74,0,2024-02-19 00:00:00,2024-02-19 23:59:59
3236.85,3207.49,3237.34,3206.07,64739998498.75,0,2024-02-20 00:00:00,2024-02-20 23:59:59
3173.01,3139.5,3185.8,3135.8,105014105685.64,0,2024-02-21 00:00:00,2024-02-21 23:59:59
3152.75,3142.3,3166.86,3141.88,66954855491.29,0,2024-02-22 00:00:00,2024-02-22 23:59:59
3186.06,3213.17,3213.17,3186.06,69530002768.27,0,2024-02-26 00:00:00,2024-02-26 23:59:59
3220.26,3208.99,3224.52,3203.58,55160994984.57,0,2024-02-27 00:00:00,2024-02-27 23:59:59
3215.53,3227.05,3240.29,3213.36,61902884647.06,0,2024-02-28 00:00:00,2024-02-28 23:59:59
3233.03,3256.8,3258.14,3224.09,50717302607.49,0,2024-02-29 00:00:00,2024-02-29 23:59:59
3259.0,3266.66,3269.28,3249.69,59649504551.0,0,2024-03-01 00:00:00,2024-03-01 23:59:59
3278.01,3296.75,3298.63,3277.85,86678820262.54,0,2024-03-04 00:00:00,2024-03-04 23:59:59
3305.79,3300.89,3312.41,3283.59,66185929581.91,0,2024-03-05 00:00:00,2024-03-05 23:59:59
3298.86,3310.58,3318.14,3289.25,49425403549.9,0,2024-03-06 00:00:00,2024-03-06 23:59:59
3309.31,3315.68,3317.73,3303.93,42342887170.98,0,2024-03-07 00:00:00,2024-03-07 23:59:59
3329.72,3320.31,3340.37,3318.9,63702584994.11,0,2024-03-11 00:00:00,2024-03-11 23:59:59
3320.18,3332.6,3335.41,3304.49,54192454895.39,0,2024-03-12 00:00:00,2024-03-12 23:59:59
3337.56,3320.68,3343.56,3317.19,60223172466.69,0,2024-03-13 00:00:00,2024-03-13 23:59:59
3314.66,3297.0,3318.49,3287.86,69642224630.18,0,2024-03-14 00:00:00,2024-03-14 23:59:59
3295.15,3300.07,3313.42,3292.13,49159051514.11,0,2024-03-15 00:00:00,2024-03-15 23:59:59
3305.67,3296.3,3313.05,3292.0,87440343638.56,0,2024-03-18 00:00:00,2024-03-18 23:59:59
3293.93,3264.97,3303.52,3254.3,126000973325.8,0,2024-03-19 00:00:00,2024-03-19 23:59:59
3268.87,3267.1,3286.72,3257.72,137291165836.83,0,2024-03-20 00:00:00,2024-03-20 23:59:59
3286.75,3286.69,3297.46,3259.03,108017217102.03,0,2024-03-21 00:00:00,2024-03-21 23:59:59
3289.28,3273.49,3299.19,3260.39,88262062537.11,0,2024-03-22 00:00:00,2024-03-22 23:59:59
3251.24,3281.63,3281.63,3234.95,71511600961.75,0,2024-03-25 00:00:00,2024-03-25 23:59:59
3286.2,3285.54,3291.0,3275.8,59783293439.42,0,2024-03-26 00:00:00,2024-03-26 23:59:59
3291.7,3304.09,3304.09,3280.03,51422673944.24,0,2024-03-27 00:00:00,2024-03-27 23:59:59
3308.26,3312.77,3313.59,3301.52,61649303454.67,0,2024-03-28 00:00:00,2024-03-28 23:59:59
3313.17,3332.53,3332.53,3305.22,59294620380.39,0,2024-03-29 00:00:00,2024-03-29 23:59:59
3343.66,3363.29,3367.34,3343.66,101013487719.6,0,2024-04-01 00:00:00,2024-04-01 23:59:59
3369.32,3371.29,3375.69,3357.55,80210555236.1,0,2024-04-02 00:00:00,2024-04-02 23:59:59
3381.95,3395.59,3397.33,3376.63,86023975807.27,0,2024-04-03 00:00:00,2024-04-03 23:59:59
3399.81,3407.57,3409.62,3392.06,80827897828.97,0,2024-04-04 00:00:00,2024-04-04 23:59:59
3393.2,3395.37,3401.16,3385.42,59263336534.39,0,2024-04-05 00:00:00,2024-04-05 23:59:59
3400.82,3417.38,3423.35,3400.82,72360399146.1,0,2024-04-08 00:00:00,2024-04-08 23:59:59
3423.41,3414.26,3441.18,3408.99,84388299086.8,0,2024-04-09 00:00:00,2024-04-09 23:59:59
3424.75,3439.11,3440.03,3405.46,68204100239.98,0,2024-04-10 00:00:00,2024-04-10 23:59:59
3442.84,3439.53,3455.61,3431.18,53525607759.33,0,2024-04-11 00:00:00,2024-04-11 23:59:59
3448.6,3456.24,3464.0,3446.79,63944927459.55,0,2024-04-12 00:00:00,2024-04-12 23:59:59
3456.38,3472.19,3476.98,3454.06,74215544275.99,0,2024-04-15 00:00:00,2024-04-15 23:59:59
3478.02,3462.94,3479.04,3459.45,66353162008.45,0,2024-04-16 00:00:00,2024-04-16 23:59:59
3469.57,3454.07,3476.72,3443.07,67369551423.54,0,2024-04-17 00:00:00,2024-04-17 23:59:59
3451.37,3455.82,3457.46,3436.95,56908603957.8,0,2024-04-18 00:00:00,2024-04-18 23:59:59
3458.86,3470.88,3475.13,3451.48,54079516423.77,0,2024-04-19 00:00:00,2024-04-19 23:59:59
3468.09,3479.17,3480.21,3460.58,82859286926.77,0,2024-04-22 00:00:00,2024-04-22 23:59:59
3483.26,3439.42,3487.55,3436.83,97852906259.59,0,2024-04-23 00:00:00,2024-04-23 23:59:59
3438.45,3428.93,3445.67,3423.17,59540956724.47,0,2024-04-24 00:00:00,2024-04-24 23:59:59
3429.62,3439.76,3443.74,3427.02,47461288356.07,0,2024-04-25 00:00:00,2024-04-25 23:59:59
3446.39,3449.77,3459.12,3438.06,52160044316.96,0,2024-04-26 00:00:00,2024-04-26 23:59:59
3453.63,3465.85,3467.23,3453.4,49604766719.62,0,2024-04-27 00:00:00,2024-04-27 23:59:59
3468.92,3478.08,3480.47,3467.25,31730535756.28,0,2024-04-29 00:00:00,2024-04-29 23:59:59
3481.29,3469.83,3486.3,3464.86,25464035843.12,0,2024-04-30 00:00:00,2024-04-30 23:59:59
3470.87,3442.83,3477.42,3439.58,56777352917.19,0,2024-05-02 00:00:00,2024-05-02 23:59:59
3443.49,3441.77,3450.43,3424.63,49713350092.54,0,2024-05-03 00:00:00,2024-05-03 23:59:59
3441.7,3436.05,3444.11,3418.47,68474003787.1,0,2024-05-06 00:00:00,2024-05-06 23:59:59
3405.82,3427.61,3428.37,3405.82,62217301713.07,0,2024-05-07 00:00:00,2024-05-07 23:59:59
3431.84,3432.54,3438.75,3430.1,50959000936.27,0,2024-05-08 00:00:00,2024-05-08 23:59:59
3438.5,3449.78,3452.33,3438.5,30875827113.66,0,2024-05-10 00:00:00,2024-05-10 23:59:59
3459.05,3457.11,3465.62,3448.5,62379274951.03,0,2024-05-13 00:00:00,2024-05-13 23:59:59
3465.83,3463.93,3468.28,3457.31,60647234066.33,0,2024-05-14 00:00:00,2024-05-14 23:59:59
3466.35,3470.72,3476.49,3462.86,88168220628.54,0,2024-05-15 00:00:00,2024-05-15 23:59:59
3480.48,3486.26,3490.77,3477.85,64512839673.38,0,2024-05-16 00:00:00,2024-05-16 23:59:59
3495.25,3501.89,3506.91,3490.17,67229233018.49,0,2024-05-17 00:00:00,2024-05-17 23:59:59
3516.4,3468.09,3521.72,3468.09,78261180618.47,0,2024-05-20 00:00:00,2024-05-20 23:59:59
3447.25,3428.38,3460.19,3409.92,90881736070.67,0,2024-05-21 00:00:00,2024-05-21 23:59:59
3433.36,3444.64,3449.43,3433.36,54366679137.33,0,2024-05-22 00:00:00,2024-05-22 23:59:59
3436.81,3442.79,3444.79,3407.41,76066732376.7,0,2024-05-23 00:00:00,2024-05-23 23:59:59
3438.65,3396.5,3442.36,3377.64,83826261455.52,0,2024-05-24 00:00:00,2024-05-24 23:59:59
3384.74,3299.22,3392.99,3298.21,107526898028.24,0,2024-05-27 00:00:00,2024-05-27 23:59:59
3305.11,3302.91,3347.85,3277.48,75451014221.56,0,2024-05-28 00:00:00,2024-05-28 23:59:59
3307.76,3318.03,3323.08,3284.14,63583189080.35,0,2024-05-29 00:00:00,2024-05-29 23:59:59
3332.77,3282.18,3342.59,3275.54,52811203261.99,0,2024-05-30 00:00:00,2024-05-30 23:59:59
3258.52,3217.19,3270.01,3211.19,74789122409.07,0,2024-05-31 00:00:00,2024-05-31 23:59:59
3192.3,3141.42,3217.36,3087.99,134863407059.92,0,2024-06-03 00:00:00,2024-06-03 23:59:59
3160.01,3186.93,3201.53,3138.25,76984017380.19,0,2024-06-04 00:00:00,2024-06-04 23:59:59
3217.63,3212.24,3237.53,3194.73,75207250054.54,0,2024-06-05 00:00:00,2024-06-05 23:59:59
3206.74,3192.38,3215.99,3178.21,46866503991.39,0,2024-06-06 00:00:00,2024-06-06 23:59:59
3199.75,3233.22,3268.89,3193.57,91086045033.89,0,2024-06-07 00:00:00,2024-06-07 23:59:59
3245.4,3180.94,3255.49,3180.21,69816938309.06,0,2024-06-10 00:00:00,2024-06-10 23:59:59
3178.71,3171.1,3191.27,3148.22,71342883847.77,0,2024-06-11 00:00:00,2024-06-11 23:59:59
3050.03,3171.69,3178.01,3032.05,99225234409.93,0,2024-06-13 00:00:00,2024-06-13 23:59:59
3171.78,3215.91,3219.65,3160.17,61274525935.76,0,2024-06-14 00:00:00,2024-06-14 23:59:59
3219.29,3183.68,3221.84,3183.68,53695026325.72,0,2024-06-17 00:00:00,2024-06-17 23:59:59
3171.38,3114.15,3176.01,3109.09,64497869312.31,0,2024-06-18 00:00:00,2024-06-18 23:59:59
3104.22,3027.47,3107.39,3015.84,96431284649.27,0,2024-06-19 00:00:00,2024-06-19 23:59:59
3034.39,3123.43,3123.43,2996.44,178667728065.76,0,2024-06-20 00:00:00,2024-06-20 23:59:59
3126.25,3114.35,3141.25,3096.63,57321266627.99,0,2024-06-21 00:00:00,2024-06-21 23:59:59
3109.22,3098.05,3127.64,3092.83,53508936465.92,0,2024-06-24 00:00:00,2024-06-24 23:59:59
3097.98,3111.39,3112.82,3074.51,48098553363.25,0,2024-06-25 00:00:00,2024-06-25 23:59:59
3129.01,3151.7,3156.02,3127.65,61467099536.88,0,2024-06-26 00:00:00,2024-06-26 23:59:59
3154.58,3150.32,3158.4,3122.08,57459869444.9,0,2024-06-27 00:00:00,2024-06-27 23:59:59
3150.22,3154.36,3165.31,3141.37,49111799880.19,0,2024-06-28 00:00:00,2024-06-28 23:59:59
3160.7,3186.19,3186.76,3153.93,52689785699.36,0,2024-07-01 00:00:00,2024-07-01 23:59:59
3199.03,3217.29,3221.5,3190.18,64108022119.4,0,2024-07-02 00:00:00,2024-07-02 23:59:59
3219.11,3203.07,3226.16,3196.31,66528489246.6,0,2024-07-03 00:00:00,2024-07-03 23:59:59
3190.58,3133.81,3195.67,3123.92,67804642568.03,0,2024-07-04 00:00:00,2024-07-04 23:59:59
3131.87,3149.29,3158.83,3103.49,78455302897.41,0,2024-07-05 00:00:00,2024-07-05 23:59:59
3159.18,3132.58,3174.42,3122.91,57833893115.34,0,2024-07-08 00:00:00,2024-07-08 23:59:59
3123.91,3054.07,3124.74,3050.05,82095715825.29,0,2024-07-09 00:00:00,2024-07-09 23:59:59
3044.66,2975.75,3056.98,2967.45,104732266214.36,0,2024-07-10 00:00:00,2024-07-10 23:59:59
2908.02,2992.21,2996.34,2901.61,124876150388.24,0,2024-07-11 00:00:00,2024-07-11 23:59:59
3004.64,2973.21,3022.0,2957.91,71455309280.41,0,2024-07-12 00:00:00,2024-07-12 23:59:59
2986.32,2913.48,2994.45,2910.48,81299673295.8,0,2024-07-15 00:00:00,2024-07-15 23:59:59
2914.0,2944.86,2962.11,2879.23,105077148856.9,0,2024-07-16 00:00:00,2024-07-16 23:59:59
2963.21,2947.24,2984.15,2938.47,76001368591.84,0,2024-07-17 00:00:00,2024-07-17 23:59:59
2922.77,2980.62,2980.62,2908.07,72509100456.96,0,2024-07-18 00:00:00,2024-07-18 23:59:59
2988.27,3008.24,3024.88,2974.62,76586341501.8,0,2024-07-19 00:00:00,2024-07-19 23:59:59
3023.1,3024.54,3042.14,3010.15,67161764469.53,0,2024-07-22 00:00:00,2024-07-22 23:59:59
3032.53,3028.01,3033.18,3003.69,49765369487.69,0,2024-07-23 00:00:00,2024-07-23 23:59:59
3029.12,3051.76,3054.34,3015.78,54541834247.66,0,2024-07-24 00:00:00,2024-07-24 23:59:59
3044.6,3041.37,3045.7,3019.61,45402898686.65,0,2024-07-25 00:00:00,2024-07-25 23:59:59
3034.31,2993.23,3060.68,2972.53,117295728436.57,0,2024-07-26 00:00:00,2024-07-26 23:59:59
2979.43,2906.95,2979.43,2906.95,80012163595.47,0,2024-07-29 00:00:00,2024-07-29 23:59:59
2906.66,2944.78,2951.66,2895.25,72640227262.16,0,2024-07-30 00:00:00,2024-07-30 23:59:59
2952.19,2942.68,2961.7,2927.05,54526753602.44,0,2024-07-31 00:00:00,2024-07-31 23:59:59
2950.86,2935.69,2966.66,2935.69,38981478051.05,0,2024-08-01 00:00:00,2024-08-01 23:59:59
2927.77,2899.0,2932.16,2887.3,51177304095.63,0,2024-08-02 00:00:00,2024-08-02 23:59:59
2859.12,2828.72,2868.46,2807.05,94554388275.77,0,2024-08-05 00:00:00,2024-08-05 23:59:59
2839.41,2830.75,2863.45,2814.15,56190154161.13,0,2024-08-06 00:00:00,2024-08-06 23:59:59
2840.21,2874.94,2875.45,2803.47,72944968965.92,0,2024-08-07 00:00:00,2024-08-07 23:59:59
2877.8,2852.51,2888.1,2846.93,50925758473.76,0,2024-08-08 00:00:00,2024-08-08 23:59:59
2841.82,2848.29,2867.29,2829.72,34210258006.59,0,2024-08-09 00:00:00,2024-08-09 23:59:59
2840.33,2844.77,2858.96,2814.58,52648616171.28,0,2024-08-12 00:00:00,2024-08-12 23:59:59
2858.93,2884.6,2895.28,2858.93,53550433182.7,0,2024-08-13 00:00:00,2024-08-13 23:59:59
2894.3,2871.11,2908.63,2867.64,55379302091.44,0,2024-08-14 00:00:00,2024-08-14 23:59:59
2865.45,2838.11,2868.24,2835.69,42770537783.08,0,2024-08-15 00:00:00,2024-08-15 23:59:59
2838.78,2828.2,2847.32,2825.12,35419838940.4,0,2024-08-16 00:00:00,2024-08-16 23:59:59
2819.72,2775.64,2826.24,2775.64,65134610086.68,0,2024-08-19 00:00:00,2024-08-19 23:59:59
2780.43,2768.42,2799.85,2749.26,76630352630.9,0,2024-08-20 00:00:00,2024-08-20 23:59:59
2771.15,2768.14,2783.44,2744.51,73178443981.36,0,2024-08-21 00:00:00,2024-08-21 23:59:59
2774.49,2725.75,2786.76,2725.47,92476656421.35,0,2024-08-22 00:00:00,2024-08-22 23:59:59
2718.11,2662.47,2729.27,2650.19,110196674146.95,0,2024-08-23 00:00:00,2024-08-23 23:59:59
2746.97,2763.75,2795.47,2726.98,99653396406.07,0,2024-08-26 00:00:00,2024-08-26 23:59:59
2784.24,2730.38,2800.0,2726.48,73047883312.0,0,2024-08-27 00:00:00,2024-08-27 23:59:59
2729.72,2699.98,2729.72,2664.3,94586429599.75,0,2024-08-28 00:00:00,2024-08-28 23:59:59
2714.44,2708.27,2723.5,2679.43,85021074135.97,0,2024-08-29 00:00:00,2024-08-29 23:59:59
2717.68,2650.32,2724.53,2641.08,84958860158.53,0,2024-08-30 00:00:00,2024-08-30 23:59:59
2622.55,2545.07,2627.58,2540.49,108326589865.18,0,2024-09-02 00:00:00,2024-09-02 23:59:59
2552.32,2524.38,2603.01,2512.7,117741356417.71,0,2024-09-03 00:00:00,2024-09-03 23:59:59
2539.4,2605.15,2605.15,2534.21,76906287998.23,0,2024-09-04 00:00:00,2024-09-04 23:59:59
2631.33,2621.62,2662.0,2607.52,94482305833.58,0,2024-09-05 00:00:00,2024-09-05 23:59:59
2619.23,2623.37,2648.38,2604.67,59440728924.85,0,2024-09-06 00:00:00,2024-09-06 23:59:59
2642.31,2703.17,2703.58,2642.31,71836158678.05,0,2024-09-09 00:00:00,2024-09-09 23:59:59
2722.13,2671.38,2729.73,2667.06,68662304754.42,0,2024-09-10 00:00:00,2024-09-10 23:59:59
2675.16,2668.03,2690.58,2657.77,44925881232.74,0,2024-09-11 00:00:00,2024-09-11 23:59:59
2656.31,2615.0,2656.31,2603.81,63903593629.84,0,2024-09-12 00:00:00,2024-09-12 23:59:59
2629.31,2678.99,2682.16,2582.79,122001987216.4,0,2024-09-13 00:00:00,2024-09-13 23:59:59
2696.66,2744.2,2746.11,2685.38,83013075200.0,0,2024-09-16 00:00:00,2024-09-16 23:59:59
2753.2,2774.04,2780.24,2726.91,79582960417.52,0,2024-09-17 00:00:00,2024-09-17 23:59:59
2776.38,2751.73,2784.15,2742.48,69307069306.58,0,2024-09-18 00:00:00,2024-09-18 23:59:59
2746.41,2758.91,2777.93,2735.67,70338853740.8,0,2024-09-19 00:00:00,2024-09-19 23:59:59
2760.12,2782.35,2795.72,2760.12,60484298738.62,0,2024-09-20 00:00:00,2024-09-20 23:59:59
2797.0,2819.87,2832.22,2797.0,82240145601.76,0,2024-09-23 00:00:00,2024-09-23 23:59:59
2849.0,2871.96,2871.96,2822.19,113461496980.82,0,2024-09-24 00:00:00,2024-09-24 23:59:59
2878.59,2830.11,2887.68,2829.75,109827272627.75,0,2024-09-25 00:00:00,2024-09-25 23:59:59
2819.74,2829.65,2847.78,2807.3,85196945380.32,0,2024-09-26 00:00:00,2024-09-26 23:59:59
2838.11,2858.56,2861.95,2826.89,59513508934.87,0,2024-09-27 00:00:00,2024-09-27 23:59:59
2861.37,2857.56,2889.87,2841.3,95737568417.04,0,2024-09-30 00:00:00,2024-09-30 23:59:59
2831.17,2814.19,2837.42,2792.21,98224295179.5,0,2024-10-01 00:00:00,2024-10-01 23:59:59
2823.42,2766.79,2838.77,2766.79,84560332899.84,0,2024-10-02 00:00:00,2024-10-02 23:59:59
2767.51,2782.39,2790.98,2739.92,87671468722.59,0,2024-10-03 00:00:00,2024-10-03 23:59:59
2799.96,2804.62,2818.12,2789.94,56229804004.11,0,2024-10-04 00:00:00,2024-10-04 23:59:59
2807.85,2793.84,2817.45,2779.34,54269115201.06,0,2024-10-07 00:00:00,2024-10-07 23:59:59
2786.58,2788.37,2799.3,2774.74,51851658333.37,0,2024-10-08 00:00:00,2024-10-08 23:59:59
2787.38,2748.81,2790.14,2748.81,57169478963.14,0,2024-10-09 00:00:00,2024-10-09 23:59:59
2754.16,2761.54,2775.86,2752.24,46545077193.42,0,2024-10-10 00:00:00,2024-10-10 23:59:59
2758.11,2754.52,2763.0,2737.96,47511181067.78,0,2024-10-11 00:00:00,2024-10-11 23:59:59
2744.93,2773.36,2788.18,2723.3,79902621806.91,0,2024-10-14 00:00:00,2024-10-14 23:59:59
2774.56,2805.79,2810.13,2766.79,58693120361.44,0,2024-10-15 00:00:00,2024-10-15 23:59:59
2805.98,2783.46,2827.15,2781.28,64909278303.74,0,2024-10-16 00:00:00,2024-10-16 23:59:59
2786.82,2763.53,2795.14,2763.53,50966828617.82,0,2024-10-17 00:00:00,2024-10-17 23:59:59
2756.3,2751.9,2770.45,2744.36,51860633640.68,0,2024-10-18 00:00:00,2024-10-18 23:59:59
2759.58,2767.71,2779.73,2759.58,56778263660.35,0,2024-10-21 00:00:00,2024-10-21 23:59:59
2772.23,2755.19,2783.82,2754.08,51686245338.62,0,2024-10-22 00:00:00,2024-10-22 23:59:59
2749.53,2734.93,2755.22,2730.49,58973318264.93,0,2024-10-23 00:00:00,2024-10-23 23:59:59
2723.04,2718.42,2730.58,2690.83,59473925689.49,0,2024-10-24 00:00:00,2024-10-24 23:59:59
2723.01,2660.36,2751.23,2657.31,122703298567.75,0,2024-10-25 00:00:00,2024-10-25 23:59:59
2635.95,2575.06,2652.12,2570.2,107753511272.85,0,2024-10-28 00:00:00,2024-10-28 23:59:59
2582.29,2599.66,2612.94,2557.65,84296601420.53,0,2024-10-29 00:00:00,2024-10-29 23:59:59
2608.5,2615.38,2631.8,2592.15,63201741080.99,0,2024-10-30 00:00:00,2024-10-30 23:59:59
2582.47,2560.2,2593.11,2551.2,71471789145.84,0,2024-10-31 00:00:00,2024-10-31 23:59:59
2562.49,2574.71,2581.47,2541.82,69804796929.25,0,2024-11-01 00:00:00,2024-11-01 23:59:59
2579.11,2594.38,2603.1,2579.11,35242560105.29,0,2024-11-02 00:00:00,2024-11-02 23:59:59
2614.13,2616.51,2624.13,2600.48,47706690692.71,0,2024-11-05 00:00:00,2024-11-05 23:59:59
2676.85,2662.87,2712.29,2650.6,136880845463.0,0,2024-11-06 00:00:00,2024-11-06 23:59:59
2662.87,2690.63,2693.93,2633.59,75952754512.47,0,2024-11-07 00:00:00,2024-11-07 23:59:59
2721.64,2734.56,2749.62,2713.5,91380332226.12,0,2024-11-08 00:00:00,2024-11-08 23:59:59
2782.97,2785.31,2797.94,2765.18,117885566768.21,0,2024-11-11 00:00:00,2024-11-11 23:59:59
2779.92,2756.76,2779.92,2747.76,76121460720.21,0,2024-11-12 00:00:00,2024-11-12 23:59:59
2748.61,2763.99,2771.67,2740.17,72750219157.41,0,2024-11-13 00:00:00,2024-11-13 23:59:59
2740.53,2697.47,2740.53,2694.56,72939358165.15,0,2024-11-14 00:00:00,2024-11-14 23:59:59
2703.67,2739.21,2740.08,2697.44,67367423375.4,0,2024-11-15 00:00:00,2024-11-15 23:59:59
2703.31,2720.77,2729.49,2687.45,94834420304.36,0,2024-11-18 00:00:00,2024-11-18 23:59:59
2713.73,2630.51,2716.38,2623.59,118720117088.93,0,2024-11-19 00:00:00,2024-11-19 23:59:59
2640.09,2596.89,2665.79,2596.06,92951735017.04,0,2024-11-20 00:00:00,2024-11-20 23:59:59
2596.85,2568.6,2606.14,2557.54,106854126928.31,0,2024-11-21 00:00:00,2024-11-21 23:59:59
2617.66,2581.05,2628.5,2577.0,86859377531.06,0,2024-11-22 00:00:00,2024-11-22 23:59:59
2583.42,2530.69,2592.89,2517.58,90550582870.33,0,2024-11-25 00:00:00,2024-11-25 23:59:59
2521.89,2464.35,2544.83,2455.47,130236296225.19,0,2024-11-26 00:00:00,2024-11-26 23:59:59
2468.73,2491.88,2512.59,2426.02,167846867706.32,0,2024-11-27 00:00:00,2024-11-27 23:59:59
2530.87,2547.88,2560.55,2502.0,112723609734.02,0,2024-11-28 00:00:00,2024-11-28 23:59:59
2546.13,2578.0,2581.88,2533.99,106300055910.89,0,2024-11-29 00:00:00,2024-11-29 23:59:59
2584.19,2586.74,2600.28,2578.52,81910300544.3,0,2024-12-02 00:00:00,2024-12-02 23:59:59
2585.34,2539.64,2588.87,2523.54,77669897357.02,0,2024-12-03 00:00:00,2024-12-03 23:59:59
2538.24,2485.62,2555.99,2482.37,86617126357.72,0,2024-12-04 00:00:00,2024-12-04 23:59:59
2473.75,2510.83,2525.45,2438.84,115562958918.94,0,2024-12-05 00:00:00,2024-12-05 23:59:59
2527.04,2536.23,2552.6,2505.9,89323737028.4,0,2024-12-06 00:00:00,2024-12-06 23:59:59
2548.08,2572.89,2586.31,2543.94,73923620135.87,0,2024-12-09 00:00:00,2024-12-09 23:59:59
2570.01,2522.75,2570.01,2515.76,78006621722.54,0,2024-12-10 00:00:00,2024-12-10 23:59:59
2514.78,2512.54,2531.95,2499.82,62860892861.29,0,2024-12-11 00:00:00,2024-12-11 23:59:59
2526.66,2492.63,2548.06,2488.08,70292788307.46,0,2024-12-12 00:00:00,2024-12-12 23:59:59
2478.78,2485.2,2487.42,2466.73,57518220727.43,0,2024-12-13 00:00:00,2024-12-13 23:59:59
2474.62,2420.3,2474.62,2419.57,74593167173.6,0,2024-12-16 00:00:00,2024-12-16 23:59:59
2391.49,2377.15,2414.17,2370.28,70220415247.65,0,2024-12-17 00:00:00,2024-12-17 23:59:59
