SECID,TRADEDATE,OPEN,HIGH,LOW,CLOSE,SETTLEPRICE,VALUE,VOLUME,OPENPOSITION,NUMTRADES,option_type,strike,expiry_date
MM2550BR6,2024-09-04,,,,,245.75,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-05,,,,,271.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-06,,,,,233.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-09,,,,,271.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-10,,,,,211.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-11,,,,,136.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-12,,,,,187.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-13,,,,,84.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-16,,,,,22.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-17,,,,,462.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-18,,,,,0.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-19,,,,,0.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-20,,,,,163.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-23,,,,,26.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-24,,,,,149.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-25,,,,,123.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-26,,,,,160.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-27,,,,,142.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-09-30,,,,,150.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-01,,,,,153.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-02,,,,,137.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-03,,,,,75.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-04,,,,,174.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-07,,,,,128.1,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-08,,,,,175.75,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-09,,,,,191.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-10,,,,,159.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-11,,,,,150.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-14,,,,,125.85,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-15,,,,,182.85,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-16,,,,,123.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-17,,,,,129.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-18,,,,,132.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-21,,,,,55.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-22,,,,,120.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-23,,,,,48.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-24,,,,,56.75,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-25,,,,,83.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-28,,,,,75.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-29,,,,,114.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-30,,,,,110.75,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-10-31,,,,,176.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-01,,,,,201.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-02,,,,,188.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-05,,,,,215.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-06,,,,,216.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-07,,,,,233.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-08,,,,,230.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-11,,,,,207.1,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-12,,,,,203.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-13,,,,,139.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-14,,,,,224.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-15,,,,,169.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-18,,,,,178.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-19,,,,,187.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-20,,,,,103.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-21,,,,,196.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-22,,,,,131.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-25,,,,,182.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-26,,,,,312.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-27,,,,,270.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-28,,,,,203.1,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-11-29,,,,,218.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-02,,,,,236.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-03,,,,,255.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-04,,,,,206.9,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-05,,,,,247.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-06,,,,,223.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-09,,,,,205.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-10,,,,,200.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-11,,,,,186.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-12,,,,,38.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-13,,,,,168.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-16,,,,,169.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-17,,,,,249.85,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-18,,,,,134.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-19,,,,,0.75,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-20,,,,,223.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-23,,,,,269.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-24,,,,,116.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-25,,,,,135.9,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-26,,,,,154.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-27,,,,,106.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-28,,,,,117.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2024-12-30,,,,,93.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-03,,,,,137.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-06,,,,,169.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-08,,,,,187.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-09,,,,,150.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-10,,,,,198.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-13,,,,,184.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-14,,,,,160.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-15,,,,,151.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-16,,,,,134.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-17,,,,,95.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-20,,,,,142.75,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-21,,,,,85.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-22,,,,,33.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-23,,,,,63.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-24,,,,,98.9,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-27,,,,,128.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-28,,,,,108.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-29,,,,,73.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-30,,,,,85.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-01-31,,,,,72.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-03,,,,,90.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-04,,,,,54.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-05,,,,,51.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-06,,,,,49.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-07,,,,,57.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-10,,,,,65.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-11,,,,,72.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-12,,,,,48.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-13,,,,,97.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-14,,,,,164.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-17,,,,,121.55,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-18,,,,,178.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-19,,,,,150.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-20,,,,,133.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-21,,,,,158.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-24,,,,,167.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-25,,,,,175.85,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-26,,,,,117.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-27,,,,,110.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-02-28,,,,,119.85,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-03,,,,,145.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-04,,,,,165.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-05,,,,,142.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-06,,,,,125.9,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-07,,,,,57.95,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-10,,,,,84.65,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-11,,,,,113.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-12,,,,,183.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-13,,,,,173.9,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-14,,,,,168.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-17,,,,,223.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-18,,,,,210.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-19,,,,,250.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-20,,,,,242.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-21,,,,,92.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-24,,,,,75.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-25,,,,,88.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-26,,,,,73.0,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-27,,,,,121.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-28,,,,,97.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-03-31,,,,,75.6,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-01,,,,,175.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-02,,,,,144.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-03,,,,,107.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-04,,,,,116.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-07,,,,,136.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-08,,,,,153.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-09,,,,,194.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-10,,,,,175.45,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-11,,,,,170.15,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-14,,,,,207.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-15,,,,,195.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-16,,,,,254.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-17,,,,,196.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-18,,,,,172.7,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-21,,,,,129.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-22,,,,,110.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-23,,,,,99.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-24,,,,,94.4,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-25,,,,,107.3,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-28,,,,,83.35,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-29,,,,,173.05,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-04-30,,,,,151.25,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-05-02,,,,,139.8,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-05-05,,,,,151.5,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-05-06,,,,,141.2,,,,0,P,2550.0,2026-06-18
MM2550BR6,2025-05-07,,,,,113.9,,,,0,P,2550.0,2026-06-18
